,text
2488,"El peor
Mil personas en la entrada y nadie te atiende
Los ejecutivos están para sonreír y decir que tu turno aparecerá en la pantalla
Dice tiempo de espera en el ticket y casi el doble del tiempo y te ignoran.
Mal, que mal que estando en una plaza sean tan groseros"
2489,Los clientes del banco esperamos más para recibir atención que cualquier otra persona. Si no dispones de dos horas como mínimo para esperar en el banco no se recomienda acudir a esta sucursal.
2490,No se para que tiene horario de sábado si nunca esta abierto en ninguna de sus sucursales
2491,Se tardan una eternidad en atender a la gente y uno de los ejecutivos le da paso a las chavas agraciadas fisicamente. Casi cumplí años ahi y nada
2492,A que hora cierran hoy 6 de enero?
2493,Terrible servicio ejecutivo ... Se ponen a platicar por teléfono en ves de trabajar
2494,"LA SUCURSAL ES PEQUEÑA, SI VAS AL CAJERO ES LO MISMO, SIN EMBARGO DENTRO DEL CHEDRAUI  HAY UN CAJERO BANCOMER COMO ENTRAS DEL LADO IZQUIERDO, GENERALMENTE TAMBIEN HAY MUCHA FILA PERO ES PARA LOS DEMAS CAJEROS, EL CAJERO DE BANCOMER EN CHEDRAUI CASI SIEMPRE ESTA VACIO  (y)"
2495,Es una sucursal pequña y se acumula mu ha gente
2496,es muy pequeña la sucursal y tardan en atenderte
2497,Excelente para cuando los de Vocacional pagamos examenes!!
2498,No es muy bueno el servicio yo fui el lunes a abrir una cuenta de ahorro de niños una vez que pase estuve 3 horas haciendo el tramite y estuve de las 1 de la tarde y salí a las 3 de la tarde fui a ventanilla a meter el dinero y me dijeron que estaba mal me la acomodaron y ya por favor mejoren su servicio por favor
2499,Buena atención
2500,Relativamente rápido y bien servicio
2511,Práctico por el lugar donde se encuentra
2512,Unas filas grandes y aparte no hay sistema
2513,"Pesimo servicio, los ejecutivos no te contestan y te dan fechas que no cumplen. El Gerente de Sucursal amable pero no soluciona nada y no atiende tus quejas."
2514,"El gte de sucursal no atiende a los clientes aunque haya varias personas formadas
1 hr y media para activar una aplicacion digital y contando

Vine otra vez y me piden cosas diferentes a la primera vez. Pesimo servicio no saben trabajar todo el mundo se esta quejando.
Esto me da la seguridad de NUNCA MAS BBVA"
2515,"Pésimo servicio, tardan mucho en atender, hay personal que solo esta parado sin hacer nada"
2516,"hoy les puedo decir que tuve por primera vez una buena experiencia en esta sucursal, la Srita. Viridiana fue increíble en su atención, me dio consejos y aunque ya casi era su hora de salida, lo hizo con el tiempo esperado y la amabilidad…"
2517,Evitar esta sucursal La peor atencion nadie te sabe dar informes cada ejecutivo te cambia los requisitos
2518,"En agosto, desde la entrada te ofrecen tarjeta de crédito, al tomar turno te insisten, al estar en ventanilla, te cuestionan el porque no. En mi caso, por el cobro de anualidad; me mal informan que tienen una promoción de tarjeta sin…"
2519,"No tuve ningún problema con el personal, me atendieron rápido y fueron amables"
2520,Buena atención del personal
2521,Pésimo servicio y no había clientes.
2522,No hay cajeros
2523,Son unos brutos!!! Y mal servicio
2524,Pésimo! Si quieres pasar con un ejecutivo la gente se va por la tardanza. Sólo tienen 1 o 2!
2525,Pésimo servicio
2526,Sin cajeros
2531,"Ojo, fui a aperturar una cuenta y me dijo el ejecutivo que para aperturar tenía que contratar un seguro si no de lo contrario no podía aperturar una cuenta, fui a otra sucursal a preguntar y no pidieron seguro,
Da mucho de que desear una institución bancaria que miente y no te da la seguridad y seriedad que se requiere."
2532,La  gerente  es una persona    grosera .  No  cuida  los señalamientos de  tapacobas  es grosera  con sus compañeros  ..  esa sucursal es un mega desorden  .  Solo se q se  llama  Gabriel  por q sus  compañera la cubrió  yo asistí hoy  30 de abril 2020 y   ella dejo pasar a gente  sin tapabocas.  Es una irresponsable 😡
2533,"Pesima atención. Vine a aperturar una cuenta y después de dos horas y media seguían sin atendernos. La Directora de la Sucursal, Argelia Sedano Ruiz, sumamente grosera diciéndome que no le importaba tener más clientes. Solo dos ejecutivos de cuenta y uno de ellos sin atender a nadie."
2534,"Los ejecutivos son nefastos, tardas más de una hora y no pueden hacer nada, no saben usar el sistema, y no te dan alternativas, no respetan los turnos y pasan a quien quieren. Deberían contratar gente que al menos tenga la secundaria terminada. Lastima de instalaciones."
2535,"Tiene como 6 cajeros automáticos,
en planta alta en ventanilla también son varios, es rápida cualquier transacción."
2536,Bueno
2538,"Es la única sucursal de la zona porque se les ocurrió cerrar las otras dos cercanas. Hay filas de espera para ventanilla, cajas y cajeros de mínimo 3 horas respectivamente. Tienen poco personal atendiendo. Según el banco quiere evitar…"
2539,Pésimo servicio y atención dan preferencia a otros usuarios y tu aunque lleves tu folio te brinca 3 horas para que te atiendan para un  trámite sencillo
2540,"El lugar está muy escondido, está en el 2do nivel arriba de HSBC y a lado de Carl Junior e Interlingua, pésimo servicio y larga fila en cajeros"
2541,Muy buen servicio por parte del personal.. me gusta qué no te hacen esperar demasiado
2542,Excelente atención
2543,Pésimo lugar el personal no se presta para dar soluciones y más la chica que da los turnos las tima de banco con ese tipo de personal excelente tarde saludos cordiales.
2544,"Cambien su horario que tienen en Google, viene uno super temprano por qué dice que el horario es de 8:30 a 16:00 y se encuentra uno con que abren hasta las 10:00"
2545,"Muy mal servicio del personal que atiende ya que no dan seguimiento a incidencias derivadas de su sistema. El sábado 01 de Febrero hice un deposito en uno de sus cajeros móviles , no reflejo en sistema el monto ingresado a lo cual procedí…"
2546,"Pésimo servicio, tardaron 2 horas y media en atenderme y encima la ejecutiva paso a gente que conocía saltando los que estabamos esperando."
2547,"Es una sucursal que está muy cerca de mi domicilio y nunca había tenido alguna queja hasta el día de hoy que acudí a realizar un trámite (no sé si es por el cambio de personal). Al parecer me dieron un turno empresarial, pasaron 2 horas y…"
2548,"excelente servicio, los cajeros muy rápidos y atentos"
2549,"Ni vayan a perder su tiempo, pensé que por la contingencia no querían o no podían hacer el trámite para aperturar una cuenta, pero notó que es muy recurrente en esta sucursal, el personal ejecutivo es prepotente, te dan largas entre otras…"
2550,"Es un buen lugar para realizar pagos o retiros, debido a la contingencia en casi todos los lugares o sucursales tenemos que esperar un poco"
2551,"Varias Pracricajas, varios cajeros."
2552,Muy tardado y no abren a lo hora que dice.
2553,"Muy buena atención. Desde el personal de la entrada, hasta los ejecutivos que te atienden. En mi experiencia, fue un trato agradable, amable y te solucionan al momento. No es tardado. Me dió insertidumbre acudir a esa sucursal por lo comentarios. Pero de verdad fue un trato 5 estrellas. Gracias por su profesionalismo."
2554,"Hay mucha gente en los cajeros automáticos, pero como hay muchos cajeros la fila se mueve bastante rápido, si solo vas a sacar dinero te tardas menos de 5 minutos"
2555,"Mal servicio y muy lentos por qué solo hay un ejecutivo, pero dos personas para ordenar la fila, mala distribución de recursos humanos."
2556,"La atención por parte de los ejecutivos es pésima! Ni siquiera te prestan atención sobre cual es tu problema, aún ni siquiera había terminado de explicar mi situación, cuando la señora me respondía con otra cosa que ni al caso, diciéndome…"
2557,"Excelente atención desde la entrada,hasta cajeros y ejecutivos no se diga, una sucursal que se ve tiene el compromiso de dejar su institución en alto, si hay gente pero avanza rápido la fila para retiros, claro siempre se pueden mejorar y que sean más rápidos los cajeros (cómo en otras zonas)."
2558,"No quieren apoyarte a realizar los trámites, simplemente te dicen que no se puede y te empiezan a decir otras cosas que no van al caso, afortunadamente acudí a otra sucursal donde me ayudaron y si se pudo realizar el trámite en la cual el ejecutivo me explicó que lo que me habían dicho estaba mal."
2559,"La ubicación del banco es poco favorable, pero una vez que se encuentra das gracias que no tienes que subir a la plaza del forum, ya que aunque está en el primer piso es inmediata su ubicación. Las escaleras de la entrada que da a…"
2560,Pésimo servicio. Asignan turnos pero pasan a la gente como les da la gana. Las personas en ventanilla se toman entre 5 y 10 minutos entre cada cliente. No vengan nunca
2561,"El personal parado en la entrada, la gerente con manos en bolsa y toda la pasividad del mundo paseando por toda la sucursal cuando está de más de diez turnos la espera para pasar a escritorios, y los ejecutivos hasta se dan el lujo de dejar…"
2562,"Pésima experiencia, en verdad no les recomiendo ir a esta sucursal, su personal es súper inepto. Llegué a las 12 en punto para tramitar mi tarjeta de débito, y uno de los ineptos de ahí, quería casi casi que me fuera a mi casa a instalar su…"
2563,"Una pregunta para Bancomer ¿por que uno no puede usar los cajeros en la madrugada?; en ocasiones necesito efectivo en la madrugada, y no puedo pasar por que siempre hay un guardia bloqueando el acceso, tengo que ir hasta la sucursal de revolución y pues ya sabrán qué esa zona no es muy segura como para retirar efectivo."
2564,"Si tienen la mala suerte de ser víctima de robo, este banco será su peor enemigo. Pues me robaron tarjeta de banco, INE, licencia de conducir y celular. No aceptan otras identificaciones oficiales como Pasaporte o Cédula profesional; por lo…"
2565,Basura de banco. Atención pésima y tardan horas en atenderte. Los que no son clientes tardan hasta 2 horas para un deposito y solo quieren que tramites tarjeta de crédito y me acaban de decir de manera grosera que solo una persona puede estar en la caja. Son una empresa pendeja y deberían dejar de dar servicio.
2566,"Horrible atención!! Quieren que pases a los cajeros forzosamente, yo quería hacer un depósito e insisten que pases a los cajeros automáticos y no a ventanilla; sin embargo eso se entiende el día de hoy ya que no había sistema. Sin embargo…"
2567,Buen servicio
2568,El servido es rápido
2569,Alguien sabe si abre los sábados?
2570,"A sido la peor experiencia en un banco, hice un pequeño depósito y la caja se marcaba activa, no me dio mi cambio al terminar el depósito, y enseguida se marco como fuera de servicio, me quedé sin  mi cambio y la respuesta fue que pasará al…"
2571,Pésimo servicio
2572,"Dos horas y media en el banco Bancomer FORUM BUENAVISTA  y no supieron hacer transferencia internacional. Por favor , capaciten a su personal! Pobre joven que intentaba y no tenia a nadie para ayudarle. Ningun gerente, asesor, nadie para…"
2573,Demasiado tiempo de espera los ejecutivos  solo están dando vueltas. Perdí medio día y había muy poca gente
2574,Realmente me sorprendió el did de hoy por las 12pm muy rápido y eficiente el servicio
2575,"Sucursal grande, acude mucha gente, el sistema de turnos es muy tardado, para aperturar una cuenta  espere casi 2 HRS,  los ejecutivos le dan preferencia a sus ""clientes"" y los atienden aunque ya estén con otro cte"
2576,"muy buen servicio, pase rápido con un ejecutivo, resolvio mi problema, después de varios intentos, era un caso complicado."
2577,"Es un poco difícil encontrar esta sucursal. Hay que subir por unas escaleras que están por la entrada de Insurgentes, está a un lado de Interlingua y de Carls JR."
2578,"El gerente es un inepto. Tuve un problema muy fuerte con un depósito que no se vio reflejado, me tuvo hora y media en lo que encontraba un pretexto absurdo para ""salirse"" de la situación. Entendí todo cuando una semana después lo vi…"
2579,Muy amable el personal aunque las filas suelen ser largas al igual que los tiempos de espera para ejecutivos.
2580,Desde que lo ampliaron ha mejorado mucho el servicio. Muy bien!
2581,Pésimo servicio en este y cualquier sucursal siempre diciendo he no tienen servicio y para  haces un trámite y siempre tienes que arreglarlo en la sucursal que lo hiciste no importa que estés sercas de otro te rechazan pues no son un mismo banco?? Asco de banco
